id,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,category,ts
9701697e-2361-4553-8309-7fb4bdca79a8,215.858468,308.853844,72.681655,905.10084,360.327498,548.714151,212.726946,504.863829,C,1670000187
fc500ed3-173b-49bd-a8eb-4b763a509ecb,257.049942,511.231239,605.07583,243.312494,751.914699,770.27196,708.805171,26.715104,A,1670000188
bb11fb05-c44a-4864-bf18-d9426e0d55ca,995.243689,421.558855,915.878485,262.53007,265.547449,40.907414,341.27463,165.457918,D,1670000189
6d3dc35c-1f9a-4bb4-9bbf-cd5392d82136,72.620847,992.900896,46.650034,995.762908,670.413096,97.060754,621.731007,352.853467,C,1670000190
82eedda3-bfe9-4aca-af8a-d132de64ee2d,656.469962,233.367835,677.100328,150.295609,190.413049,865.139318,854.892722,294.259016,C,1670000191
621fb9a6-264e-471c-8e33-2802606bf506,230.100679,943.99183,954.235452,80.975903,238.052939,831.084699,549.335994,59.10684,D,1670000192
6cc30a94-4c15-4a0a-8567-6e05f3d3efdd,482.603401,899.411639,102.915911,597.140771,275.710592,274.365239,76.390121,812.916616,B,1670000193
08c9da60-6351-4608-b8fa-8f06c878af5a,601.921253,566.375648,462.833882,846.921373,711.929622,425.009553,236.494202,371.039318,D,1670000194
72c3cb2c-d86f-48ef-8515-49d16a3b5e05,934.742903,143.743614,186.936425,865.715878,996.663291,947.897564,843.232133,5.806858,B,1670000195
9dac7a0a-f30a-47d8-84de-46bebb458273,961.302905,205.938969,330.969891,888.530911,744.789149,980.27133,682.702098,847.622398,C,1670000196
f16313d9-5656-4ede-beed-ec3d831770ac,191.637498,168.076925,137.244138,990.649233,491.730528,1.20535,343.370334,80.671411,D,1670000197
bac72cd3-e090-4ced-b14d-ac27c95de9b5,565.2024,127.249596,501.663881,695.789528,827.667542,121.378173,44.891502,759.04474,B,1670000198
dcb431bb-30d5-4f3b-bbf8-7cc44961ebc6,146.567869,524.597084,885.86946,819.172771,591.446714,443.940123,769.443113,611.47226,A,1670000199
c08fd4f1-f582-448f-8503-82ed56fe7db3,64.252193,784.290727,436.267965,203.98628,8.330997,880.698241,891.669004,351.000814,A,1670000200
40e3c094-bc55-4cab-83f1-0ef15ea2db7f,219.159935,867.606318,485.174822,27.468669,716.805321,433.890298,242.347814,825.075947,D,1670000201
3b241626-d097-4b8d-a819-7f6d199ef502,435.413734,688.522099,649.872433,88.510001,485.918835,16.406442,99.33737,850.412795,A,1670000202
d8f97bf9-f8e8-4cd5-a3a9-b412f3223f96,619.973836,482.049271,164.121228,17.840427,271.343185,172.512272,9.992797,457.832871,A,1670000203
91aa8bb1-8bfb-48a9-aff4-ad1dba487cfe,104.107845,64.907241,672.596719,311.485769,902.982327,285.014796,634.867135,451.41452,A,1670000204
cedd4557-8032-44ab-ae36-f70ffdb13a57,337.605845,23.020859,422.896806,574.005247,231.613699,225.769146,745.774774,165.758368,C,1670000205
0a4d25b9-af7a-4b35-a5d4-e4facc888ef6,179.313251,553.481189,486.264253,536.405627,383.062068,897.917178,117.845414,811.741982,D,1670000206
147d013c-487b-499b-99ad-3f23f226b418,498.02784,198.062764,745.682811,432.644604,955.982987,964.565504,197.510507,984.431163,D,1670000207
2be75c37-7536-453a-87b4-712026599be1,238.877546,278.361282,798.325069,597.764274,752.487186,177.940951,713.700196,550.004965,C,1670000208
d54177cf-d78e-4995-9dbe-7ff3a5071119,114.69374,462.792121,344.403679,717.433256,903.321319,650.728117,465.916755,0.649142,B,1670000209
207cc186-c452-41f2-84e7-1dacbfa30338,652.734059,460.000582,108.257821,312.343825,870.472494,60.662359,441.153934,176.413848,C,1670000210
38252ac9-25ad-4de7-bbda-fc4d202abd10,125.723174,771.113615,919.651721,78.834857,250.466737,257.756171,388.906608,202.622999,B,1670000211
6ae44931-8c88-45d1-be11-9a8ebfe79e77,827.24126,549.991,974.273142,125.150204,603.357339,30.02805,933.0662,14.455379,C,1670000212
505c16d9-1538-480d-b7f7-1bddc57b66d2,762.486092,803.573644,39.47953,262.301,590.937706,758.579824,7.72281,207.529367,D,1670000213
b9d0b6c1-6b64-427f-80f1-92deb3ff810d,267.964785,978.819675,672.573921,644.590619,511.164833,115.356715,274.042082,183.079157,A,1670000214
e9d4c404-dd3a-4857-91a5-4cec0c5b7aaf,277.67153,461.917708,204.268389,828.955286,31.060996,38.721721,930.239145,946.095995,A,1670000215
e516efa5-9705-467e-b7b1-24afb4d2d8f9,806.954449,405.139919,667.533094,668.771823,512.046263,284.548072,332.966598,845.535147,A,1670000216
9e41042c-5ee3-4d65-917b-2865ae4f0f4d,357.695546,402.165939,774.431406,180.842308,861.575987,101.823311,325.819522,817.80601,A,1670000217
03bd12a0-bf1f-4d57-b9fc-cd0f693d4a8b,991.342852,293.727814,247.230578,286.889536,876.52389,29.788794,51.124296,7.604987,D,1670000218
17c3cf19-3f5c-470c-ae89-7e51e8262b84,921.319463,214.762481,166.084064,25.137655,910.740263,876.264331,698.601855,337.664959,C,1670000219
24a7d6a7-b239-4bff-b83a-998f36a9b405,454.820758,459.565557,693.257767,244.79273,67.214446,203.239728,961.114113,513.944628,A,1670000220
67400d74-3abe-403f-9852-671404a214d8,943.068907,234.373339,76.840786,538.991947,272.433075,131.268462,151.027943,573.866938,D,1670000221
cf842c7b-6a31-45a1-a55a-e54c63336fb8,827.518324,857.384704,286.635014,930.546338,501.907207,512.89748,1.321652,330.034456,C,1670000222
0792d12e-672e-4db7-bdcd-e56c05f8fed7,20.083824,861.244406,387.428807,683.451005,837.257624,239.925325,905.15735,591.974667,C,1670000223
9ec28078-a4e1-4312-a3eb-2a7f2dbb64b6,610.899242,576.008369,594.431734,903.559117,884.088586,674.97872,562.37897,746.538906,A,1670000224
26ec8d34-3322-4ae3-9121-025fcda69193,536.514703,628.575073,556.133393,778.026086,580.85152,13.57481,304.969446,736.51645,C,1670000225
6f434aff-160d-46ca-8f98-37bdb41b7d5b,613.826822,547.191402,456.530425,442.761739,414.199222,234.661628,470.365922,526.524048,C,1670000226
6705fee0-e356-4ffa-89bb-134c2c44251b,118.948052,671.007404,362.055041,287.025102,328.678736,802.352365,123.72505,114.285659,C,1670000227
5555502f-d941-4f0c-8a44-b42d65662d86,486.863075,739.020459,968.73649,732.372551,637.737793,114.809705,200.136327,478.448217,D,1670000228
a65e87d0-2423-4a58-a53b-8dc942f0b125,403.78993,734.681664,0.553019,718.385434,807.789806,869.279736,873.255045,970.153527,C,1670000229
232d6922-97c5-4a59-8146-5f3788f6ff11,404.030411,661.374909,920.2666,824.418183,767.635949,206.275373,308.91747,773.2775,B,1670000230
4b1400cd-c769-438c-86ed-2de37294eec2,97.846446,203.876203,240.615943,61.55252,971.939672,7.183308,910.169064,211.98139,A,1670000231
48656dde-7b6f-49bc-bf3b-0f397f815bd6,362.876203,941.153809,484.095598,648.345941,801.629958,842.479965,471.948176,688.242988,C,1670000232
f157adca-5f7b-4a1e-9b3b-651ceb41e1ad,183.574803,818.531506,87.703744,193.105265,701.758517,661.914734,34.595358,848.273492,C,1670000233
f4175081-3953-415b-8fa1-1f32bbc4e1d9,278.406576,458.335504,622.566158,496.651893,450.048772,302.189172,289.270292,883.958705,A,1670000234
37a4cb41-7f00-451b-8eb4-ed81a7c105dc,295.020509,160.817732,729.109854,124.671904,741.824801,351.50518,686.749258,384.049208,D,1670000235
25ffee28-315b-4c88-8a7e-21a1f5fb00fe,382.41516,864.556829,589.176742,762.481257,928.874486,467.420106,908.490891,943.820854,B,1670000236
1e6b870e-dde2-48c7-8fcc-05cf09e23934,395.195238,162.97701,787.712621,255.611047,692.48144,416.93211,379.795289,938.456599,A,1670000237
94c53622-97b6-4919-919b-b8a56fb22063,339.152498,207.90376,276.262143,620.89879,924.497417,823.285753,597.987151,4.432106,A,1670000238
db557899-b320-4301-bce7-e974ecfdd63c,309.655208,662.96444,25.08092,97.812307,389.824903,911.233798,463.224302,912.201356,A,1670000239
cbdd416a-cb00-4d38-ad39-b258fbaf9a65,914.790057,502.882242,342.525593,114.4379,566.351256,653.588244,982.352936,702.586781,D,1670000240
42645de5-b452-4855-89b7-48780e82ac12,548.575378,865.273254,671.433116,286.699411,899.241178,221.131912,459.236941,307.854965,B,1670000241
c4c0af81-8ada-4940-92da-c19500d81ef5,648.349512,80.367785,361.244591,149.594571,894.753181,207.708123,574.65841,468.716209,D,1670000242
01e38abb-fc6a-4f0a-a436-e72b564b25c2,139.434938,660.566702,431.193073,171.212587,807.380567,19.590023,95.912536,691.304167,B,1670000243
b3912dd2-84cb-4d99-9f2b-7a34c64720e1,567.772253,937.255751,190.256419,145.945606,346.945577,568.270982,775.949079,324.325004,B,1670000244
693558bd-354a-477f-b8ab-c841cb71477d,226.748482,772.943434,403.922704,347.180245,871.503369,502.992039,589.539357,792.365559,C,1670000245
7096d368-58dc-4f5c-8e31-8b6161b00ce2,997.104126,126.194414,370.412423,209.906067,170.541158,649.68005,431.989635,439.526776,C,1670000246
4a9e1186-07c7-4eb7-8611-2a325be22007,814.544934,848.589578,176.080222,837.339148,853.419331,87.065272,970.151984,322.23693,B,1670000247
cb94b722-ac2c-4090-a794-5a3f0de67bd4,551.207797,934.377205,195.147637,613.243376,419.396688,23.54422,12.121139,89.682785,B,1670000248
f09041ca-82f8-4cbd-b1ed-caa41de5bb76,991.031779,970.175239,526.477027,625.522062,126.079549,392.86245,244.102707,814.469049,C,1670000249
73590765-3b91-485f-a0f9-126fd4ec4548,683.401552,738.175169,851.581636,197.732523,4.745774,744.647631,621.046008,930.796006,A,1670000250
59fa4606-01fa-4d63-83f4-3b8eb047ecec,389.469769,174.974073,975.293215,429.907615,623.850807,632.664371,679.912472,378.861378,A,1670000251
e22ed54e-7bdf-45a2-bfa3-33a616871659,319.750871,608.721107,363.973203,747.559644,686.141002,74.563333,246.46946,434.202749,D,1670000252
eeb565c4-0a55-4f92-b9f9-f6c3c1975406,129.858936,748.132376,725.672167,8.816625,209.30798,395.777431,242.530232,561.777659,C,1670000253
c6c3695a-d327-44ac-9b4f-e9a1b1bfb0e2,530.695488,31.349634,962.724341,446.533185,7.507831,276.819457,291.052211,127.664855,A,1670000254
bf2d33be-3a79-4270-8f7d-62d58836bc3d,999.513875,222.523945,372.745097,374.222578,42.123343,397.350113,830.596333,743.730163,A,1670000255
56119e3d-0d01-4c3a-8d33-06ce79070786,464.26478,564.626086,485.71014,825.307497,846.339864,527.96931,622.985812,726.6425,C,1670000256
c0d80c22-377c-4596-a76c-867ada3b9946,839.637156,210.237247,478.73075,265.438877,29.379973,786.309594,682.781457,67.238574,A,1670000257
74365784-826d-44ee-8a95-607f5334201d,93.467427,794.245382,703.968738,430.14353,461.880192,267.984645,697.775433,73.129751,B,1670000258
c39e934c-139c-4c24-ac11-9816417b5c62,756.899371,888.922388,276.505294,245.743421,67.926734,830.383975,588.920223,283.102597,D,1670000259
d64d6d4a-96d7-4ab9-86c9-39f0143a98c6,332.858622,271.284981,77.621917,285.828631,813.153567,353.185495,212.39839,44.938133,D,1670000260
a9168d1f-b370-4489-a5c8-6cf580e2160d,66.265329,272.987411,63.11546,338.232998,632.279721,855.063436,800.016183,152.262603,A,1670000261
65dd1bcc-3fec-47a7-b8ee-11bdc939c6e5,333.116811,611.804925,101.200298,96.322299,118.232106,348.654034,497.831511,200.021483,B,1670000262
8a3ebc7e-72ae-41ea-b450-e38445f1e9a8,657.541257,48.800427,951.788913,71.7193,174.638835,891.014937,507.728434,110.106172,A,1670000263
17694d79-6411-4240-bb8c-74fdcdb70615,142.210519,621.454478,409.360626,308.079716,561.942256,746.716747,855.772931,726.563069,B,1670000264
ae4e3d99-95c5-4e69-a89a-28203feaaa7c,524.128175,673.443838,302.795232,686.39559,613.685889,195.80755,237.344653,365.017522,B,1670000265
489b7a4f-3a82-4be2-88b6-c76d93b111c9,488.932772,709.487647,403.422116,978.079317,998.665367,83.240421,691.379465,817.79674,B,1670000266
dba01784-0544-4a7d-9465-f7fc1d9509ab,871.043699,214.235689,390.710766,652.640777,93.033429,589.609373,83.058763,934.677784,B,1670000267
659ab752-b4f7-49e5-a59d-03274adef87e,459.551112,791.412807,342.060712,421.697688,700.702911,111.285617,776.999427,564.463488,C,1670000268
f0e9510b-01a8-4db1-8ee1-9e284e69cd92,275.752241,507.596336,627.58257,681.318362,737.918584,818.623881,288.996248,42.554644,D,1670000269
263d51c2-282a-458f-a899-5c7ebc2ca47f,897.80897,386.708758,668.267066,252.73488,110.178867,220.853,210.772237,390.827391,B,1670000270
bb6bd222-f161-4af2-a42e-5d27079fcd24,893.423386,594.552875,780.274364,944.243518,419.15464,427.68619,157.502136,679.235783,C,1670000271
ed8403de-8efb-4233-8115-a16f8ecdd4ea,882.394724,201.070412,129.670079,934.503799,669.502629,927.589399,593.10554,260.660419,B,1670000272
39037805-d8fc-4742-97b4-e1dd6f04fa73,506.011194,158.981552,891.513281,555.511646,825.328497,652.415123,203.449148,320.210511,B,1670000273
fcb7bde5-aff2-4df8-821b-37613f8e791e,43.463848,539.774681,542.202591,553.507725,55.663476,963.710714,932.075716,941.893543,C,1670000274
ca15d15c-fdf3-479e-ab25-7d3c5573691a,745.051629,188.477905,106.390845,821.511568,890.758338,115.598567,609.65405,389.18358,D,1670000275
d8f5fde3-c0ba-4102-b6cd-4cdc2d693243,985.31566,907.829708,276.674468,38.825706,327.704554,108.917967,343.524655,396.047362,B,1670000276
50b1262d-88eb-4b92-ac55-4486dd32ea95,8.207537,814.804495,610.772567,146.252509,97.36099,993.967616,506.619801,432.131591,B,1670000277
fd140ea8-569f-490d-a5fa-dd79f5a43947,300.182553,45.451239,811.397795,948.262965,298.062383,852.801085,452.221718,450.839506,A,1670000278
455476bd-f15d-47af-9b63-bc124a2ac9c1,169.428773,913.020942,7.541196,526.841388,452.026146,45.572179,434.73428,660.695504,D,1670000279
2f5889d3-fa74-4aba-94c7-d9c1f0d77607,372.453515,193.418104,821.111515,267.135959,848.997456,299.64235,956.914368,690.444491,B,1670000280
d2126fdb-a6b4-4dbe-a6f5-a19cb38a09a9,808.862784,470.244107,867.252885,834.982298,548.539618,503.748281,637.625774,684.878913,A,1670000281
9265a0d3-d5aa-46d7-9114-b1ea53e40347,877.223915,854.524411,129.628478,943.406532,787.35335,827.686638,9.471776,112.951274,D,1670000282
a5b5f9a3-d6e8-4b5d-8314-24ec20eb59fa,371.976162,97.794392,828.950823,236.029047,831.336183,173.116099,545.346688,874.917038,C,1670000283
add43525-e3d6-4873-b9a9-362b60d1fae8,478.989208,80.977468,344.212555,453.206291,694.573645,649.772742,455.417165,627.170727,C,1670000284
c47cf5ad-02f4-49b2-8c77-40092469b7d5,372.60702,729.136136,940.801096,161.935403,584.303226,204.504391,976.172233,118.833911,D,1670000285
9dd7f0b3-813c-41dd-a841-be0d6e204131,452.547461,163.890776,75.018358,265.163351,301.695794,387.572697,471.284574,333.580885,D,1670000286
eadce6b1-d104-4435-a90f-ee8dc3ae27eb,948.644127,667.310088,274.207099,347.330247,949.295768,180.446748,929.768374,976.707137,D,1670000287
c9cf7535-7e4a-4eca-888f-9b6bd1f0a5ac,143.057628,728.931068,843.006799,572.619797,318.092486,750.952264,41.1531,551.745043,B,1670000288
db68a02d-4576-4021-a2cf-2d901b13014a,673.47609,799.569185,552.532241,442.171204,242.654729,559.850636,384.735352,941.306475,A,1670000289
5c171bd6-4655-4531-ba4f-10dfdd765d76,234.813659,713.862232,39.383848,753.252633,963.949265,2.166854,467.020599,683.144194,D,1670000290
e284dc25-1a44-42ed-85b5-a84c4bdc503c,389.202795,906.391653,335.176844,51.043966,251.524655,886.182062,732.441093,760.211275,C,1670000291
45733339-8fb8-460f-81e1-3f1415447678,17.721634,786.456258,281.102243,93.032358,442.766546,510.026093,406.103543,124.909525,D,1670000292
13967be9-c528-4188-98cb-d7394f9477b8,280.472951,989.806576,702.306467,183.469506,354.73433,85.764064,675.751677,871.305354,D,1670000293
48d99353-b67e-4d2c-b6af-9f8b3352d8b9,324.996103,952.287553,321.105502,186.323005,263.751948,290.747722,382.507452,615.720898,B,1670000294
c4604264-bbd5-4e12-8fc1-cc9442403f23,74.530655,0.3259,535.257628,417.780596,981.651766,92.595494,805.540895,388.974806,D,1670000295
9686d20f-df04-4982-97de-1aa65821cb88,873.227004,431.337873,95.784091,532.461801,215.07077,13.451313,998.067132,906.056415,C,1670000296
2f5c93f6-d792-4d16-bde8-0b098820a5a4,825.305019,415.500383,391.29694,152.090267,395.190862,160.026773,457.112861,406.167108,A,1670000297
c7fd60f6-bf64-4b7c-9cda-fe6b50098c7b,765.351314,628.796537,68.400683,42.235791,143.560396,633.617426,764.85535,61.188114,A,1670000298
30ca884b-a37a-47b8-8095-99a6ebea8a7b,155.533639,51.283841,442.630188,325.56428,94.47326,733.881801,631.626944,392.632562,A,1670000299
25ea38e4-fe72-4279-8298-8ee80d49f89b,12.401183,128.58106,578.480433,576.366972,84.527563,614.977772,521.881985,48.278538,C,1670000300
ea35394c-bfc9-4bad-9bc4-97a2db4b471f,483.824726,892.508392,759.963122,884.211244,944.537915,670.416418,818.997469,117.273711,D,1670000301
566e91d9-96d5-4c8d-8052-f730bee0a5bf,248.168874,970.780168,739.80616,459.194874,99.757267,390.198608,443.343997,624.466078,C,1670000302
ea0be414-2fa4-46e8-a8aa-86e0fb93338d,439.709932,412.438443,88.559594,720.736445,596.546742,717.881277,816.78177,832.339096,B,1670000303
5aa3d538-4b32-40c0-869b-3a1b31b5761d,451.69903,514.53373,272.539447,107.892155,651.476404,92.113088,527.197739,247.42591,D,1670000304
94092e79-e327-484b-ba13-84b029d8fa5d,796.831129,920.88238,210.388506,878.244274,644.019313,856.249098,144.498943,383.135881,B,1670000305
6819d8f1-1587-4a68-84bc-85284812ffd7,658.589303,697.714849,981.350009,435.363614,378.237008,641.39289,676.065188,182.946675,D,1670000306
b21b0c36-5ac0-43a7-897a-8348d805cc72,118.195014,260.500916,255.505413,560.90582,962.904382,135.630112,243.015272,303.340631,A,1670000307
772b5a9d-8d8f-49e4-a3a5-5ded1ae34cb3,623.906359,979.149205,250.829831,981.871218,396.325852,258.326655,713.016324,221.350046,A,1670000308
515adbe2-2431-4f60-88dc-1591d347ac21,435.672567,789.703059,644.172352,804.411116,223.059636,36.736219,856.403225,213.058215,C,1670000309
8f7e0d17-09f2-4ebb-8775-d3fddeee99f5,808.22782,790.622621,272.840035,203.755676,76.100504,506.519995,369.394372,278.129741,D,1670000310
f34ae8e6-dc6e-4b12-a696-63ae23899941,643.874363,824.632043,452.7098,97.288414,57.917873,673.671057,679.159547,676.550952,C,1670000311
4044bb14-df02-44ce-8c01-9a7530dfd5c2,870.077706,156.691348,819.721738,719.887398,678.401695,615.60706,627.549537,411.597526,B,1670000312
05c4dd6a-c123-4718-8049-97d964d6e0f8,377.699725,80.857144,528.462044,334.050493,985.009594,167.221279,470.589949,327.745002,A,1670000313
b9add262-e03e-4f0e-93ae-005cdbffe8f4,34.490423,485.940458,396.419128,891.257434,265.359148,62.768831,616.064782,83.979882,C,1670000314
8ff5feac-17a9-42a0-8a2b-fc4d88a42609,625.721666,239.449865,138.380113,329.08872,690.932736,260.50771,516.444402,326.638921,A,1670000315
617c8d35-5a84-4dac-86a1-f1160c1a6ad7,750.49597,929.421177,12.720362,95.192845,295.019732,367.749622,515.36069,376.999073,C,1670000316
5dc358e8-e684-40dd-b64e-996282990658,969.909244,763.371602,654.032044,946.42427,79.39974,505.971406,87.868326,623.866263,D,1670000317
69cd537f-63b7-4502-affc-484c9fa3a9c4,405.903298,987.182536,325.907802,354.934095,112.438848,182.535234,745.920589,653.140079,A,1670000318
5c82d4d2-42de-4c85-8899-5362835201be,496.719118,388.8342,169.584793,120.263309,344.386802,353.591019,183.87246,6.692892,B,1670000319
135679c2-bd86-4233-9805-62bd6e53e108,214.012531,572.864119,840.238665,477.227806,70.12751,744.725946,374.274039,599.581762,C,1670000320
27f1ce03-1730-4ae9-bcb2-118e9fb909d8,49.615656,99.538556,442.749368,229.361994,550.718349,923.240152,61.046218,638.487446,A,1670000321
3b29e412-411b-44d4-95aa-e9ca51629f30,230.563281,362.178653,84.681306,468.326503,218.535652,920.296617,375.60824,809.560167,B,1670000322
7278dafb-9393-4b5a-9eb1-8c73c6dd7fc0,132.402242,184.968916,502.726471,759.671687,856.373501,431.79775,354.501368,893.708782,C,1670000323
d0ec2a5f-0af7-43c9-b7dd-d3cfc9868b5c,761.203227,888.553765,60.603849,841.048434,82.076415,205.054689,196.043226,367.679105,A,1670000324
8e94162b-9611-47ad-85e8-5aefd1fabf87,857.973249,758.764659,608.508549,716.808351,622.150687,308.962231,807.15027,46.151849,B,1670000325
3f83dab0-eb51-4e17-90c8-90f2a5641f9e,292.862883,796.245893,599.420725,614.390965,361.719984,39.518623,414.953729,309.815065,C,1670000326
e94112dd-978b-444f-944f-34dd316e2313,219.451216,185.755538,391.456299,487.444252,782.00539,613.269106,471.328725,610.999053,B,1670000327
80dbcbf9-9c24-4111-b7ef-640f6fd3cc2d,923.54882,215.754331,27.743467,932.708982,213.356999,608.271487,603.814252,182.48137,B,1670000328
781ade91-a0eb-4e13-bf93-181328f47ff5,812.517026,493.153034,211.517972,885.574711,767.569104,381.965693,177.937766,979.821057,C,1670000329
63bf566d-1da5-4157-903d-8a101b49e932,791.532189,835.303852,121.412227,429.237906,848.959962,431.616141,816.138204,581.933201,D,1670000330
bb2cffc7-16d8-4945-9558-34677d6ed658,191.877131,742.267948,842.103673,991.074443,990.338193,425.027025,272.977945,811.357576,B,1670000331
0154d3a6-e95a-47ad-8088-6126ac2eb7c1,247.414046,853.711551,760.558271,708.441166,167.439631,317.737668,429.044681,374.978179,D,1670000332
b2f8f0bf-5f1a-4517-ac3b-2f835f61f22b,861.362301,872.879795,8.102665,129.990034,886.759504,164.121332,921.382861,841.866901,A,1670000333
e5d0adc1-86b2-4079-b86a-4ff943d0dcf7,806.733321,134.979243,600.170358,0.693927,377.141114,336.221327,377.077776,437.969911,B,1670000334
99bcb4cc-c326-4477-8120-7033b22327bd,917.666948,890.200842,561.306439,339.485131,210.455224,533.673337,739.880739,102.264407,B,1670000335
12c711be-e432-4b76-8a85-cf24458cf399,94.912224,731.194228,820.206112,412.935111,643.254963,414.005186,895.905302,865.976925,B,1670000336
df158b3d-332f-497a-938d-494debf598a5,252.694446,103.928211,643.074359,166.923151,946.356398,225.898802,38.418685,283.737175,C,1670000337
cc444350-7b5f-4463-b950-af1de9d15c2c,335.129843,833.880532,86.081781,222.836303,590.903626,848.816124,881.194298,44.590541,D,1670000338
706d97a1-f080-4923-abef-065c530c8a01,466.734687,373.05551,620.969118,7.938708,434.486983,767.906602,303.911352,839.279491,D,1670000339
b0a73f38-c86f-4364-89f9-88a2690c6407,450.509714,552.298695,929.936658,670.414905,601.690734,179.689031,44.138065,688.860247,A,1670000340
b8b05f69-084f-4159-bf22-8aa447da58c2,967.682822,116.351008,986.308407,910.184409,586.633668,19.447585,962.686313,371.260872,D,1670000341
79abfe0c-aa83-4f30-9125-45e9af5b9e9c,382.94117,790.520892,402.022739,205.237449,57.494642,246.638079,730.236883,861.676556,B,1670000342
27b6c5cc-21d2-4937-9f4d-3544ca5491fd,883.479964,270.142371,485.049045,781.743598,815.350235,55.139768,126.154852,204.39572,C,1670000343
7c3bbbbb-dc9a-4687-ad5d-6ebf71475ee0,16.788286,662.158889,610.3968,485.453665,871.759385,59.680003,475.375202,74.042962,B,1670000344
53b3dd12-41dc-4ac0-a8b0-cca5d3f5e079,413.584949,506.752603,802.793272,504.950239,622.981236,414.987564,184.903776,578.487578,A,1670000345
e609b128-73d2-48ba-b03e-9528fdd038af,833.314856,998.24293,401.127025,417.087742,920.005411,171.23212,193.842053,694.642272,C,1670000346
dcb0c6db-db52-4955-af07-cd2f26be0d7a,447.342448,122.964471,746.384214,582.916945,143.123585,343.258678,654.262522,246.551832,A,1670000347
443f55d6-cc84-433d-afe4-7f4339b2f4c4,398.463349,513.843374,90.283726,445.743246,885.007468,24.087304,407.966691,837.987569,B,1670000348
706a82bf-b6d4-49ac-bb64-cf3b8fb0429e,429.019684,21.77702,765.128812,494.45235,800.425607,872.343279,627.611829,291.327697,C,1670000349
37687abe-9467-43ad-9a95-f98b289bb97c,668.870931,327.334481,413.754867,948.871414,271.042598,927.892783,486.027754,44.350072,A,1670000350
b2c0f48d-743d-4050-932d-c9ea89a7a5f9,871.653526,248.207554,584.689251,485.87231,643.82006,295.622248,3.965636,156.599091,B,1670000351
99f2a7d4-9efe-428c-8cc4-4c7312fe780e,279.315305,110.330704,551.750685,836.19453,224.052916,272.881182,610.805867,455.056247,A,1670000352
d41b2d56-24f6-4f3b-93b6-2869d5b3667f,950.294963,56.986257,18.845928,858.74722,970.247924,231.091183,614.290988,15.419333,A,1670000353
ede193fb-6ad7-4aea-b348-874659b9d228,631.127645,184.502358,667.996847,499.934252,259.020305,779.339186,432.109098,558.772896,A,1670000354
d526a2f0-cb7c-42f4-8542-de2e3fe439de,219.422261,573.229871,941.416999,283.956194,160.57163,838.94296,344.119104,807.708635,B,1670000355
7320af8b-3d75-45c5-878d-1a75fe70d433,473.731732,626.013242,480.054073,843.012352,1.289899,391.752238,831.550263,278.79936,A,1670000356
0e7876b4-4dfd-4e5c-89ab-1726a7b74f8d,996.347294,447.999142,751.770117,469.940275,12.632596,258.51931,917.040676,21.122266,D,1670000357
bd765074-857e-4906-b936-2e85e783807b,686.970138,430.611077,743.938715,304.412329,66.939468,519.314375,962.50242,29.49666,B,1670000358
8ef28e8b-dfe5-4b4a-9a71-c686fa0f2b63,704.145706,558.542106,888.428636,353.47774,851.849774,604.376168,793.372164,575.127823,D,1670000359
d668690f-85fd-420e-81e9-4000078c0da2,293.183545,183.634697,298.646228,209.152246,765.783558,116.061486,87.175663,312.046859,D,1670000360
13840d11-b472-4e6c-8faf-e3f66403d966,974.063411,17.277412,165.774819,496.779951,102.119047,430.818072,229.933284,668.826623,C,1670000361
76d2ac3b-a62e-4eb9-b677-65bfcc1d278d,894.61958,666.459067,17.398111,805.416822,267.570207,993.531585,353.879532,728.101761,B,1670000362
90ff8d5a-ab87-4526-a38c-4f5afe8a0132,7.209976,97.369041,790.818942,187.264571,511.281821,401.707197,33.869055,27.762816,D,1670000363
e0d71fd8-35f0-4260-830b-a8e2033df633,416.977757,98.579617,976.156189,35.22687,811.422233,289.808108,221.742421,674.281609,A,1670000364
7eefaab0-05c0-49ab-9190-e34ad02caa7d,467.738997,325.493233,7.151917,957.333569,506.604687,213.788805,762.257463,923.180034,B,1670000365
94e8185a-d307-44b9-9950-1304918736a3,649.11628,202.225975,318.915957,72.828801,233.811847,893.869635,519.832376,214.322905,D,1670000366
e1f07076-b6c7-4f02-a3e0-be109672b813,271.042885,599.197052,720.251961,181.2902,639.698716,78.097548,757.607366,660.010693,B,1670000367
4fcc69e4-84c8-48c6-a95a-496baff9c482,976.129373,891.014819,234.002689,759.898566,658.940826,144.443025,541.096355,636.557852,C,1670000368
7d470e14-838f-41b5-816c-51f8198ee5a0,136.458827,287.283018,976.527841,527.393742,567.010856,932.775318,20.356719,414.841632,C,1670000369
61349a96-5e03-4884-bf5d-9c695898d922,794.196531,596.16763,16.089903,608.244734,390.529993,81.042375,516.648786,765.467952,A,1670000370
71320154-6b51-4557-bc52-abe939700d21,80.082536,111.271498,497.376718,445.649953,577.79707,278.888597,876.619413,143.9303,D,1670000371
42486108-7d16-42b4-9c7a-7170964908db,699.857406,704.147541,438.392467,376.98138,278.733887,849.523745,769.039884,896.857757,C,1670000372
0d54c00c-8248-4e73-8628-c27ffa75a978,420.176331,40.999936,159.552187,935.650491,75.282681,561.255453,713.100492,58.039262,B,1670000373
